112322	I5	0	0	0	0	0	207.0	0	0	0	0	30.0	0	0	21128.0	0	0	0	0	0
112219	C11	0	0	0	0	0	0	0	0	0	0	0	0	0	4149.0	0	0	0	0	0
112498	T3	0	0	0	0	0	0	0	0	0	0	0	0	0	4471.0	0	0	0	0	0
112278	F7	0	0	0	0	0	0	0	0	0	0	0	0	0	3569.0	0	0	0	0	0
112311	I1	0	0	0	432.0	0	0	0	0	0	0	0	0	0	19791.0	0	0	0	0	0
112228	C5	0	0	0	0	0	0	0	0	0	0	0	0	0	5628.0	0	0	0	0	0
112229	C6	0	0	0	0	0	0	0	205.0	0	0	0	0	0	10442.0	0	0	0	0	0
112324	I7	0	0	0	0	0	0	0	0	0	0	0	0	0	7758.0	0	0	0	0	0
112319	I2	0	0	0	1062.0	0	0	0	0	22.0	0	0	0	0	24630.0	0	0	0	0	0
112318	I16	0	0	0	0	0	0	346.0	0	0	0	0	0	0	8792.0	0	0	0	0	0
112562	X3	0	0	0	0	0	0	3583.0	0	0	0	0	0	0	44375.0	0	0	0	0	0
112538	W10	3511.0	0	0	0	0	0	0	0	0	0	0	0	0	24093.0	0	0	0	0	0
112290	G4	0	0	0	0	0	0	0	737.0	0	0	0	0	0	4475.0	0	0	0	0	0
112552	W9	4870.0	0	0	0	0	0	0	0	0	0	0	0	0	27473.0	0	0	0	0	0
112567	X8	9657.0	0	0	0	0	0	0	0	0	0	0	0	0	43466.0	0	0	0	0	0
112557	X13	0	0	0	5159.0	0	0	0	0	0	0	0	0	0	23804.0	0	0	0	0	0
112556	X12	5373.0	0	0	0	0	0	0	0	0	0	0	0	0	22953.0	0	0	0	0	0
112566	X7	3381.0	0	0	0	0	0	0	0	0	0	0	0	0	16086.0	0	0	0	0	0
112540	W12	7026.0	0	0	0	0	0	0	0	0	0	0	0	0	30289.0	0	0	0	0	0
112563	X4	7450.0	0	0	0	0	0	0	0	0	0	0	0	0	27560.0	0	0	0	0	0
112568	X9	6426.0	0	0	0	0	0	0	0	0	0	0	0	0	23916.0	0	0	0	0	0
112294	G9	0	0	0	0	0	0	0	1065.0	11.0	0	0	0	0	4564.0	0	0	0	0	0
112555	X11	6288.0	0	0	0	0	0	0	0	0	0	0	0	0	23916.0	0	0	0	0	0
112284	G13	0	0	0	1589.0	0	0	0	0	0	0	0	0	0	5969.0	0	0	0	0	0
112285	G14	0	0	0	819.0	0	0	0	0	0	0	0	0	0	3489.0	0	0	0	0	0
112291	G6	0	0	0	1159.0	0	0	0	0	0	0	0	0	0	4120.0	0	0	0	0	0
112541	W13	8421.0	0	0	0	0	0	0	0	0	0	0	0	0	28912.0	0	0	0	0	0
112565	X6	8050.0	0	0	0	0	0	0	0	0	0	0	0	0	25737.0	0	0	0	0	0
112537	W1	7135.0	0	0	0	0	0	0	0	0	0	0	0	0	22566.0	0	0	0	0	0
112283	G12	4746.0	0	0	0	0	0	0	0	0	0	0	0	0	13880.0	0	0	0	0	0
112561	X2	0	0	0	10094.0	0	0	0	0	0	0	0	0	0	28413.0	0	0	0	0	0
112558	X14	10061.0	0	0	0	0	0	0	0	0	0	0	0	0	27994.0	0	0	0	0	0
112554	X10	0	0	0	7034.0	0	0	0	0	0	0	0	0	0	19105.0	0	0	0	0	0
112560	X16	9272.0	0	0	0	0	0	0	0	0	0	0	0	0	23785.0	0	0	0	0	0
112553	X1	0	0	0	12241.0	0	0	0	0	0	0	0	0	0	29708.0	0	0	0	0	0
112564	X5	0	0	0	10806.0	0	0	0	0	0	0	0	0	0	26360.0	0	0	0	0	0
112200	A9	10502.0	0	0	0	0	0	0	0	0	0	0	0	0	24372.0	0	0	0	0	0
112185	A1	11059.0	0	0	0	0	0	0	0	0	0	0	0	0	24240.0	0	0	0	0	0
112559	X15	10866.0	0	0	0	0	0	0	0	0	0	0	0	0	23161.0	0	0	0	0	0
112545	W2	7439.0	0	0	0	0	0	0	0	0	0	0	0	0	14259.0	0	0	0	0	0
112288	G2	3951.0	0	0	0	0	0	0	0	0	0	0	0	0	7047.0	0	0	0	0	0
112195	A4	11305.0	0	0	0	0	0	0	0	0	0	0	0	0	16299.0	0	0	0	0	0
112521	V1	0	12440.0	0	0	0	0	0	0	0	0	0	0	0	18054.0	0	0	0	0	0
112529	V2	0	9328.0	0	0	0	0	0	0	0	0	0	0	0	13913.0	0	0	0	0	0
112188	A12	16068.0	0	0	0	0	0	0	0	0	0	0	0	0	21033.0	0	0	0	0	0
112287	G16	0	0	0	4384.0	0	0	0	0	0	0	0	0	0	5944.0	0	0	0	0	0
112263	E8	18207.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112487	S8	8956.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112254	E14	28524.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112357	K8	17405.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112448	Q16	16761.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112475	S11	5471.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112486	S7	6531.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112264	E9	24277.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112249	E1	21567.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112259	E4	20389.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112250	E10	16004.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112488	S9	17185.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112473	S1	14569.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112258	E3	19906.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112451	Q4	18243.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112478	S14	3152.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112341	J8	11970.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112260	E5	26585.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112255	E15	27962.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112262	E7	20361.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112447	Q15	17912.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112261	E6	14122.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112252	E12	24779.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112474	S10	10053.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112253	E13	24729.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112442	Q10	8397.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112482	S3	11179.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112484	S5	8478.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112337	J4	12543.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112257	E2	23470.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112456	Q9	18126.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112483	S4	12744.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112477	S13	13557.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112251	E11	23047.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112480	S16	10893.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112444	Q12	6746.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112336	J3	23198.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112479	S15	12723.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112452	Q5	13934.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112297	H11	13099.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112450	Q3	8984.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112481	S2	12404.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112454	Q7	15699.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.0	0	0	0
112347	K13	15760.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112335	J2	30567.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112333	J15	25674.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112334	J16	21953.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112256	E16	25094.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112340	J7	21778.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112301	H15	8105.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112348	K14	15189.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112295	H1	20314.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112327	J1	33295.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112349	K15	16128.0	0	0	0	0	0	0	0	0	0	0	0	0	0	540.0	0	0	0	0
112446	Q14	8566.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112350	K16	9364.0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.0	0	0	0	0
112380	M14	25688.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112303	H2	18445.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112310	H9	16897.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112302	H16	12692.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112300	H14	12815.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112329	J11	27694.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112381	M15	28123.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112389	M8	30894.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112331	J13	18516.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112377	M11	27830.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112382	M16	26601.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112299	H13	15948.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112328	J10	33916.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112383	M2	24291.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112386	M5	26969.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112455	Q8	2850.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112385	M4	27610.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112388	M7	29437.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112379	M13	25976.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112309	H8	11981.0	0	0	0	0	0	0	0	0	0	0	0	0	0	251.0	0	0	0	0
112338	J5	21949.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112330	J12	11829.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112306	H5	15272.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112445	Q13	7321.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112376	M10	23179.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112345	K11	19142.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1099.0	0	0
112344	K10	25898.0	0	0	0	0	0	0	0	0	0	0	0	0	1731.0	0	0	0	0	0
112202	B10	24641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112352	K3	11103.0	0	0	0	0	0	0	0	0	0	0	0	0	880.0	0	0	0	0	0
112216	B9	10893.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112214	B7	7371.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112356	K7	11349.0	0	0	0	0	0	0	0	0	0	0	0	0	1092.0	0	0	0	0	0
112449	Q2	8053.0	0	0	0	0	0	0	0	0	0	0	0	0	0	773.0	0	0	0	0
112465	R2	5831.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112467	R4	19428.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112346	K12	15318.0	0	0	0	0	0	0	0	0	0	0	0	0	1756.0	0	0	0	0	0
112472	R9	20012.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112457	R1	20327.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112459	R11	10972.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112458	R10	11417.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112462	R14	7079.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112366	L16	17390.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112460	R12	14996.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112461	R13	8212.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112466	R3	16569.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112354	K5	6533.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	821.0	0	0	0
112551	W8	21401.0	0	0	0	0	0	0	0	0	0	0	0	0	1749.0	0	0	0	0	0
112373	L8	14930.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112189	A13	16318.0	0	0	0	0	0	0	0	0	0	0	0	0	3938.0	0	0	0	0	0
112198	A7	19659.0	0	0	0	0	0	0	0	0	0	0	0	0	5519.0	0	0	0	0	0
112355	K6	10240.0	0	0	0	0	0	0	0	0	0	0	0	0	2968.0	0	0	0	0	0
112196	A5	18998.0	0	0	0	0	0	0	0	0	0	0	0	0	6400.0	0	0	0	0	0
112550	W7	15259.0	0	0	0	0	0	0	0	0	0	0	0	0	3685.0	0	0	0	0	0
112351	K2	20637.0	0	0	0	0	0	0	0	0	0	0	0	0	8115.0	0	0	0	0	0
112543	W15	24083.0	0	0	0	0	0	0	0	0	0	0	0	0	6776.0	0	0	0	0	0
112548	W5	19952.0	0	0	0	0	0	0	0	0	0	0	0	0	6755.0	0	0	0	0	0
112549	W6	11635.0	0	0	0	0	0	0	0	0	0	0	0	0	4981.0	0	0	0	0	0
112353	K4	22020.0	0	0	0	0	0	0	0	0	0	0	0	0	11267.0	0	0	0	0	0
112199	A8	19141.0	0	0	0	0	0	0	0	0	0	0	0	0	9872.0	0	0	0	0	0
112343	K1	10693.0	0	0	0	0	0	0	0	0	0	0	0	0	5782.0	0	0	0	0	0
112192	A16	24919.0	0	0	0	0	0	0	0	0	0	0	0	0	15017.0	0	0	0	0	0
112544	W16	12739.0	0	0	0	0	0	0	0	0	0	0	0	0	7006.0	0	0	0	0	0
112441	Q1	8917.0	0	0	0	0	0	0	0	0	0	0	0	0	5594.0	0	0	0	0	0
112186	A10	18806.0	0	0	0	0	0	0	0	0	0	0	0	0	13260.0	0	0	0	0	0
112194	A3	17743.0	0	0	0	0	0	0	0	0	0	0	0	0	12642.0	0	0	0	0	0
112191	A15	19109.0	0	0	0	0	0	0	0	0	0	0	0	0	14202.0	0	0	0	0	0
112358	K9	17191.0	0	0	0	0	0	0	0	0	0	0	0	0	13049.0	0	0	0	0	0
112289	G3	4493.0	0	0	0	0	0	0	0	0	0	0	0	0	3185.0	0	0	0	0	0
112282	G11	6494.0	0	0	0	0	0	0	0	0	0	0	0	0	5634.0	0	0	0	0	0
112547	W4	12497.0	0	0	0	0	0	0	0	0	0	0	0	0	9730.0	0	0	0	0	0
112187	A11	14183.0	0	0	0	0	0	0	0	0	0	0	0	0	12887.0	0	0	0	0	0
112190	A14	15542.0	0	0	0	0	0	0	0	0	0	0	0	0	15338.0	0	0	0	0	0
112546	W3	8553.0	0	0	0	0	0	0	0	0	0	0	0	0	8114.0	0	0	0	0	0
112539	W11	13731.0	0	0	0	0	0	0	0	0	0	0	0	0	12762.0	0	0	0	0	0
112542	W14	7082.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6920.0	0	0	0	0
112197	A6	7960.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7978.0	0	0	0
112426	P10	0	9912.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112431	P15	0	13283.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112433	P2	0	19330.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112427	P11	0	14478.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112536	V9	0	29434.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112436	P5	0	26596.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112432	P16	0	27584.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112434	P3	0	18253.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112429	P13	0	14744.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112435	P4	0	17322.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112440	P9	0	22516.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112511	U15	0	12593.0	0	0	0	0	0	0	0	0	0	0	0	0	599.0	0	0	0	0
112438	P7	0	16338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112526	V14	0	27771.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
